coverage,risk_1_minus_dice
0.003401360544217687,0.0
0.006802721088435374,0.0
0.01020408163265306,0.0
0.013605442176870748,0.0
0.017006802721088437,0.0
0.02040816326530612,0.0
0.023809523809523808,0.0
0.027210884353741496,0.0
0.030612244897959183,0.0
0.034013605442176874,0.0
0.03741496598639456,0.0
0.04081632653061224,0.0
0.04421768707482993,0.0
0.047619047619047616,0.0
0.05102040816326531,0.0
0.05442176870748299,0.062499999996079025
0.05782312925170068,0.05882352940807445
0.061224489795918366,0.05555555555207037
0.06462585034013606,0.05263157894406667
0.06802721088435375,0.04999999999686333
0.07142857142857142,0.095238095226574
0.07482993197278912,0.09090909089809329
0.0782312925170068,0.1304347825770703
0.08163265306122448,0.12499999996969235
0.08503401360544217,0.11999999997090471
0.08843537414965986,0.1538461538173651
0.09183673469387756,0.14814814812042565
0.09523809523809523,0.17857142854176633
0.09863945578231292,0.17241379307480886
0.10204081632653061,0.1666666666389819
0.1054421768707483,0.16129032255385345
0.10884353741496598,0.187499999966233
0.11224489795918367,0.18181818178543807
0.11564625850340136,0.17647058820351347
0.11904761904761904,0.17142857139769874
0.12244897959183673,0.16666666663665153
0.12585034013605442,0.1621621621329583
0.1292517006802721,0.15789473681366994
0.1326530612244898,0.1794871794576901
0.1360544217687075,0.19999999996793227
0.13945578231292516,0.19512195118822662
0.14285714285714285,0.21428571425327958
0.14625850340136054,0.2325581395018924
0.14965986394557823,0.2499350649026938
0.15306122448979592,0.2635714055006253
0.1564625850340136,0.27958072273671297
0.1598639455782313,0.27615379231369575
0.16326530612244897,0.2778311278725737
0.16666666666666666,0.2869653156744747
0.17006802721088435,0.3012260093469007
0.17346938775510204,0.29712242343733763
0.17687074829931973,0.3091708711281197
0.18027210884353742,0.3207206189566856
0.1836734693877551,0.31666877074201594
0.1870748299319728,0.323475523360539
0.19047619047619047,0.3353260940185321
0.19387755102040816,0.34698703973558787
0.19727891156462585,0.3535381743966981
0.20068027210884354,0.3513974008912176
0.20408163265306123,0.35218149469306703
0.20748299319727892,0.3477328523563037
0.2108843537414966,0.34358153289025894
0.21428571428571427,0.3534296082833094
0.21768707482993196,0.35244822974286216
0.22108843537414966,0.34846765826121273
0.22448979591836735,0.3583393604083921
0.22789115646258504,0.3658645366537353
0.23129251700680273,0.36566489871203367
0.23469387755102042,0.3633716893179776
0.23809523809523808,0.37246637946972205
0.24149659863945577,0.3686950092399415
0.24489795918367346,0.3699224619823327
0.24829931972789115,0.3654240331522802
0.25170068027210885,0.3615631716193777
0.25510204081632654,0.3586446484504646
0.2585034013605442,0.36708353465159205
0.2619047619047619,0.36778507593973253
0.2653061224489796,0.3635829324672669
0.2687074829931973,0.3716388447137825
0.272108843537415,0.37949335915436255
0.2755102040816326,0.3871539349629549
0.2789115646258503,0.38411653278681324
0.282312925170068,0.3915368155240754
0.2857142857142857,0.38835991960160876
0.2891156462585034,0.38845722565488194
0.2925170068027211,0.3955681881462907
0.29591836734693877,0.3985109933016484
0.29931972789115646,0.3956889208474802
0.30272108843537415,0.39723265528103835
0.30612244897959184,0.3994288772125597
0.30952380952380953,0.3970568343439077
0.3129251700680272,0.40361056440464405
0.3163265306122449,0.39956922535101136
0.3197278911564626,0.39604996746628784
0.3231292517006803,0.39227864078877017
0.32653061224489793,0.388615595806289
0.3299319727891156,0.3882728009976666
0.3333333333333333,0.389808061433081
0.336734693877551,0.3865744646387832
0.3401360544217687,0.38314806050511396
0.3435374149659864,0.38011114539380575
0.3469387755102041,0.37718291711543284
0.35034013605442177,0.3826452919399729
0.35374149659863946,0.38439764112191943
0.35714285714285715,0.3900986782152944
0.36054421768707484,0.38680869345965274
0.36394557823129253,0.39253945333051177
0.3673469387755102,0.38920559623826045
0.3707482993197279,0.3948092146212324
0.3741496598639456,0.3931821495585648
0.37755102040816324,0.38989356902261585
0.38095238095238093,0.39016650598448777
0.3843537414965986,0.3873276187731106
0.3877551020408163,0.3846194353808894
0.391156462585034,0.3889619478262104
0.3945578231292517,0.39422951724120714
0.3979591836734694,0.39271021590645094
0.4013605442176871,0.3978504794254998
0.40476190476190477,0.39596699495045373
0.40816326530612246,0.40100060332566445
0.41156462585034015,0.3983136552300611
0.41496598639455784,0.39918599687970735
0.41836734693877553,0.4040706635716451
0.4217687074829932,0.408876545315771
0.42517006802721086,0.4070935975878254
0.42857142857142855,0.40845377011740613
0.43197278911564624,0.41311161444706157
0.43537414965986393,0.4103648505908558
0.4387755102040816,0.41493566570226836
0.4421768707482993,0.41943616058132616
0.445578231292517,0.41653630920562845
0.4489795918367347,0.4137026026709779
0.4523809523809524,0.4116386787294951
0.4557823129251701,0.40922564302545206
0.45918367346938777,0.4064365673137118
0.46258503401360546,0.4042639190294963
0.46598639455782315,0.40659144099257005
0.46938775510204084,0.4037641698000727
0.47278911564625853,0.40095895026105255
0.47619047619047616,0.3982412495795662
0.47959183673469385,0.3957039770999887
0.48299319727891155,0.3929827075899106
0.48639455782312924,0.3929293520322138
0.4897959183673469,0.3910530122160851
0.4931972789115646,0.39525264661448667
0.4965986394557823,0.3939185364928346
0.5,0.39385261052081866
0.5034013605442177,0.3948894021041698
0.5068027210884354,0.39255455524606564
0.5102040816326531,0.3902652917714349
0.5136054421768708,0.3885089194984779
0.5170068027210885,0.39253188713331
0.5204081632653061,0.39120677312145846
0.5238095238095238,0.3939696246741009
0.5272108843537415,0.3915536640975442
0.5306122448979592,0.39545396112252384
0.5340136054421769,0.39309426501720646
0.5374149659863946,0.39071253699408137
0.5408163265306123,0.38928765939204735
0.54421768707483,0.3921876231035155
0.5476190476190477,0.39596285525753827
0.5510204081632653,0.3936865020979242
0.5544217687074829,0.39740621680849375
0.5578231292517006,0.4010805691449738
