coverage,risk_1_minus_dice
0.5544217687074829,0.3452968801130356
0.5578231292517006,0.3450345485867461
0.5612244897959183,0.34340002038539785
0.564625850340136,0.3416385409775575
0.5680272108843537,0.3409728748513948
0.5714285714285714,0.3396889055862532
0.5748299319727891,0.33925196456637563
0.5782312925170068,0.3431387177158932
0.5816326530612245,0.34146451930291055
0.5850340136054422,0.3442434723558644
0.5884353741496599,0.34233930295508497
0.5918367346938775,0.3459779091257328
0.5952380952380952,0.3443472237920494
0.5986394557823129,0.34451106088697536
0.6020408163265306,0.34821438822655393
0.6054421768707483,0.34729649663606854
0.608843537414966,0.3454334642809971
0.6122448979591837,0.3452260286255612
0.6156462585034014,0.3434564335728295
0.6190476190476191,0.34174419940187584
0.6224489795918368,0.3402432318815529
0.6258503401360545,0.33860767026621796
0.6292517006802721,0.3367773585350492
0.6326530612244898,0.33514896727008325
0.6360544217687075,0.33348532494009586
0.6394557823129252,0.3370306157645172
0.6428571428571429,0.33588477345529844
0.6462585034013606,0.33443316051277616
0.6496598639455783,0.33791780365141677
0.6530612244897959,0.33625122614206016
0.6564625850340136,0.3352321683413587
0.6598639455782312,0.33368897486183624
0.6632653061224489,0.3371059544776801
0.6666666666666666,0.33572694041488216
0.6700680272108843,0.33415986114364127
0.673469387755102,0.3326292426745632
0.6768707482993197,0.33519098659878843
0.6802721088435374,0.33375181715034474
0.6836734693877551,0.33294643910479593
0.6870748299319728,0.3315580773208011
0.6904761904761905,0.33474567408876243
0.6938775510204082,0.33326115124928213
0.6972789115646258,0.33205058295888656
0.7006802721088435,0.33071408806513714
0.7040816326530612,0.3291164354657886
0.7074829931972789,0.3276613897008305
0.7108843537414966,0.32641492767464686
0.7142857142857143,0.3291144575206916
0.717687074829932,0.3277254154600302
0.7210884353741497,0.3308965219905762
0.7244897959183674,0.3325911116248371
0.7278911564625851,0.3321264777158297
0.7312925170068028,0.33064078773921546
0.7346938775510204,0.3299790297895787
0.7380952380952381,0.33022115125583085
0.7414965986394558,0.328967182457664
0.7448979591836735,0.332031259249982
0.7482993197278912,0.3306183241348376
0.7517006802721088,0.3336472004961647
0.7551020408163265,0.3327819386139691
0.7585034013605442,0.3315567244460186
0.7619047619047619,0.3304792505111801
0.7653061224489796,0.32938043673800343
0.7687074829931972,0.32839413960276176
0.7721088435374149,0.3271384478330054
0.7755102040816326,0.326022009357376
0.7789115646258503,0.32595609925264046
0.782312925170068,0.32888672490800064
0.7857142857142857,0.3276060298911093
0.7891156462585034,0.3263993863926694
0.7925170068027211,0.3252434827326577
0.7959183673469388,0.3281270575926819
0.7993197278911565,0.32732649791965884
0.8027210884353742,0.32708845175723333
0.8061224489795918,0.3259482691668346
0.8095238095238095,0.3248359775013785
0.8129251700680272,0.326460857143433
0.8163265306122449,0.3292672702383478
0.8197278911564626,0.32840191598602175
0.8231292517006803,0.33117711468022926
0.826530612244898,0.33007301709266257
0.8299319727891157,0.332818619481568
0.8333333333333334,0.33164746668387024
0.8367346938775511,0.33436434690049477
0.8401360544217688,0.3331800938055208
0.8435374149659864,0.3321463462986911
0.8469387755102041,0.33403180682055
0.8503401360544217,0.3330968644787523
0.8537414965986394,0.33300350215550967
0.8571428571428571,0.3322300416851478
0.8605442176870748,0.3313012868839863
0.8639455782312925,0.3299969511088525
0.8673469387755102,0.3326244140454958
0.8707482993197279,0.3314001464764236
0.8741496598639455,0.3340017023265982
0.8775510204081632,0.3357374020625561
0.8809523809523809,0.3349454756898689
0.8843537414965986,0.3375033777063814
0.8877551020408163,0.3375134439033114
0.891156462585034,0.3387048669757121
0.8945578231292517,0.3382985730133178
0.8979591836734694,0.34080501781246464
0.9013605442176871,0.3411883834973036
0.9047619047619048,0.34015105555523995
0.9081632653061225,0.33932080026378175
0.9115646258503401,0.33872511644522874
0.9149659863945578,0.3378314565073097
0.9183673469387755,0.33675058078650544
0.9217687074829932,0.33919799561741404
0.9251700680272109,0.3400838703312642
0.9285714285714286,0.3408367890909437
0.9319727891156463,0.3430702484086027
0.935374149659864,0.3454590838688223
0.9387755102040817,0.34783060892724826
0.9421768707482994,0.3501850110610306
0.9455782312925171,0.349510314196273
0.9489795918367347,0.34846806776268113
0.9523809523809523,0.34812891978556926
0.95578231292517,0.3504487456936588
0.9591836734693877,0.3497095076645095
0.9625850340136054,0.34992156452990697
0.9659863945578231,0.35160476527169904
0.9693877551020408,0.35077450202076044
0.9727891156462585,0.3530445212444311
0.9761904761904762,0.3552987215188119
0.9795918367346939,0.35750484126848736
0.9829931972789115,0.3569445668362393
0.9863945578231292,0.35635831920245264
0.9897959183673469,0.358570146284216
0.9931972789115646,0.3589919060858815
0.9965986394557823,0.35962206419264586
1.0,0.35953712866526766
